spp,x,G,N
Species464,0.12393357673745542,15.460799773008455,888527.5699493249
Species465,-0.04402979144183179,14.731452291220595,912747.3716116813
Species466,-0.5797964013948924,15.997903603383904,957295.922726019
Species467,-0.2824463627568113,15.788335675523188,1.1007598982699404e6
Species468,-0.20427752053353598,14.753004303055336,904184.5573934842
Species469,-0.9995002767266581,15.16669658599257,810682.7573601863
Species470,-0.040147584953730726,15.51014736221761,882689.2958619694
Species471,0.3601608777789383,15.598971497578807,821134.2156797339
Species472,-0.41930143528950664,16.373559979429594,933982.703581883
Species473,0.10724003027609598,15.601000151721312,920617.4549042805
Species474,-3.58352704557329,11.203287182657489,1.1761476917347084e6
Species475,-1.0331542172116996,13.890071511017327,915583.4180952952
Species476,-0.11832918777642754,15.194740867123114,888120.8467073506
Species477,-0.06455828575950934,15.86807712013239,896817.7661995471
Species478,-0.3250962264818,15.474360388364238,891561.6267689052
Species479,0.599799962883315,14.652526667970227,1.0832045194963124e6
Species480,5.424717206439566,9.486378416666193,3.9251310761160105e6
Species481,-0.5296973283142887,14.079785117337343,781544.410846768
Species482,0.14760810176070577,14.788530667324787,815218.6775635418
Species483,0.20796783905540786,15.913949129480516,738985.20502055
Species484,-0.1981646815860843,15.431113181829687,898274.5959899689
Species485,-1.358073049717093,14.231143721598155,848658.9487357212
Species486,-4.5455695143890535,8.94229833118252,2.950622801439374e6
Species487,0.24550059688283568,15.104072990481415,980374.2943839622
Species488,0.6230366390300724,14.237168517055206,759305.8156764178
Species489,-0.1860249284189076,16.23494582156468,960861.2038619554
Species490,-0.02294598841243127,16.28599830439611,855435.9177027832
Species491,-4.738074355443315,8.848721195842458,1.5746991255647575e6
Species492,-0.8742584764453617,15.061235125963911,900237.5068416062
Species493,-4.555740733395361,9.8793340320885,1.5072935400748304e6
Species494,-0.48926476162059485,15.176750714556858,962728.2341865267
Species495,-0.3706728906783093,14.974400201575106,954977.4659034986
Species496,0.10849546216296677,16.120596571823203,1.0831053037854068e6
Species497,-1.5628565971929038,13.401352298678422,883007.3405615103
Species498,-0.004380476117554162,15.127839018668922,878486.4712653746
Species499,0.27034930950423186,15.682939020484554,967497.3560539241
Species500,-0.35779672566356757,15.79618502116118,872048.2374807078
Species501,-1.2999332477883234,13.269133931843974,887320.3783141613
Species502,0.38481314918412585,13.705059518410605,853321.3197451032
Species503,0.22426464930036352,15.45648898239465,910878.3925043033
Species504,-0.3675662391015619,15.732847893566356,830894.4880583123
Species505,0.10713467644077386,15.20741571344921,878985.0591114298
Species506,-0.08466272092152627,14.491789136838568,877283.584700191
Species507,-0.5156185276720207,14.590510375927936,936427.414393925
Species508,4.401773851619197,10.55837387118226,1.2501182180334136e6
Species509,3.9049884980053964,10.972187962349723,974760.2405183169
Species510,0.7513166595117429,14.685285027932917,793593.8342281216
Species511,-0.0013018530479986343,14.360456500056385,887869.40310586
Species512,-5.5053729463502465,10.84791882534191,1.86135312663118e7
Species513,-0.3466462085088247,15.049959904893637,914660.7154529757
Species514,-4.1277236513229285,5.874900620691743,1.5805250892674553e6
Species515,-0.471867473801985,14.300243489613276,769312.0286643576
Species516,-0.11828011435348884,14.955432897132923,950868.0592602477
Species517,0.07013086181034832,14.473317475314664,843270.3833889683
Species518,-0.19917884610483,15.851259840235919,805517.7371009449
Species519,-0.7185687474171207,15.05184823596358,814545.9075210866
Species520,0.0058382622666276855,15.863847991411927,814892.0755442946
Species521,-0.7131218003112451,15.861697636569078,922468.9729039979
Species522,-0.40127326271867936,16.603145304374646,1.0149982601451102e6
Species523,0.1368206143050227,16.269993323306984,1.0375799289541976e6
Species524,-0.04127202996508705,16.285195920560493,1.0308403488756723e6
Species525,-0.1680652424169102,15.256636708581814,854127.9397610817
Species526,-0.15108849712737765,15.353594435764329,906757.6109832637
Species527,-0.43987056900641947,14.896296000866618,763666.795638314
Species528,0.28639505715751323,15.477402799321602,779370.0873929774
Species529,-0.024600301958175218,16.00815351552681,1.0270294585809248e6
Species530,-0.13076899076468168,16.363208830478815,834192.7589734847
Species531,-0.387969386430485,15.682374136575193,729901.2366601484
Species532,3.7613161293052495,6.0493945727610745,3.1322943521666904e6
Species533,0.0294696658787449,14.705442213671065,993405.5864380916
Species534,-0.09553885532864323,15.970892662215705,998712.732507518
Species535,-0.0903388030867991,15.357337892333641,977248.4725079434
Species536,-0.27766259662128434,15.021676033572733,910995.7449088476
Species537,0.19504095779152858,15.864881823205078,760023.7438654052
Species538,-0.05053748869384558,15.001934131948312,836490.3472183398
Species539,0.2834070131967084,15.72440423964813,898828.3330619467
Species540,-8.87213912099256,4.63677724877263,1.627782777772392e7
Species541,0.3040069740176105,15.575683480207825,877963.884965441
Species542,-0.35266672022661266,14.684923124779843,747068.9138556842
Species543,-0.22693135765880412,15.27641504786407,885808.6245869809
Species544,-4.299862523936026,4.875521255553244,1.8841044300955157e6
Species545,5.389515018670859,9.64012014677234,2.917376953216637e6
Species546,3.9220906088634107,3.299571556672428,1.70063258018914e6
Species547,-0.6917831978169002,16.106320933397086,864276.3843325567
Species548,0.4858564060322749,14.709189903496556,802813.374371888
Species549,0.6735953764908769,15.875759756175746,803695.0397263003
Species550,-4.321712401629171,3.56101696028208,2.9368370927630053e6
Species551,0.11072575918972742,15.95642159818186,1.1282839282209242e6
Species552,-4.3987921910659376,3.933969110791186,2.735636014343745e6
Species553,0.33483867921737015,15.1830915825042,994723.7282658165
Species554,0.13521121598659255,14.944412384290738,891522.0235144855
Species555,-0.05700210454045208,16.269365532316556,946020.6498973257
Species556,0.11274356348421626,14.880555933556797,978996.8271711456
Species557,-0.29936860384280317,15.591626500554456,976442.9290413235
Species558,0.004153668053923063,16.330960698329353,874076.6710244674
Species559,0.10239427095770881,14.849559098687475,766195.8274560854
Species560,-0.00844330525408763,15.824407197974313,801384.9469190267
Species561,0.14703372467651382,16.039798440136718,899390.7018841576
Species562,-0.11683842456215966,14.904973320064464,766445.6596553484
Species563,6.145555805371347,8.524067735179662,4.583446408929524e6
Species564,-0.0010708039859593683,15.525858788716603,852587.247218928
Species565,-1.1738434361447645,14.262896291080889,868913.353338311
Species566,-0.13189848599436724,15.173800068899105,1.1267891552965047e6
Species567,-2.1828204720202926,13.558793632726696,999863.5185636347
Species568,-0.36894554837330246,15.999491792922086,836868.2276328858
Species569,-0.35503487222726193,16.375872490410018,891818.8404035317
Species570,0.2023329288145913,16.255959282210124,990733.7378316714
Species571,0.4281677216893897,16.210700484378382,1.056085948981677e6
Species572,-0.012369648993966162,15.306259059249061,806956.1940047524
Species573,0.3638360749848558,14.757465067669802,860948.6965102816
Species574,-3.496475249502216,11.410448166072563,1.1381705136484972e6
Species575,6.2901235035012935,11.377805459170263,4.528582262597633e7
Species576,0.34874472134547757,16.08998136369434,1.0221834125349368e6
Species577,-0.032517324798852304,15.233815581020243,985109.4378527611
Species578,0.14128263929824042,15.269376273001516,781130.2836174462
Species579,3.8030454043294983,3.7675478102092734,1.8603888872823697e6
Species580,-3.754664769790483,10.701619317694883,1.1805605920558851e6
Species581,-0.6491796562515916,15.841432743829412,850412.0626877594
Species582,-0.3747568599946732,15.463347449887294,789046.4344403859
Species583,-0.4731981348424378,15.617375886425243,870701.8312657512
Species584,0.18570601340295897,14.055040979447629,964001.3975719596
Species585,-0.846855609438484,14.516805741520088,841815.6553052213
Species586,-0.19732321025860586,14.584912492508456,830844.3655864168
Species587,-0.17104134898234785,15.003900229636603,1.085691525237761e6
Species588,0.0780171592098177,15.382176097386486,852760.5348918996
Species589,-0.25524139857216194,15.226691855643027,778236.9314708597
Species590,3.9619786950283986,6.055129274727708,999012.2357575814
Species591,-0.4188603076747041,15.648425678775887,1.0196121293721192e6
Species592,-0.18323301888601132,15.757114819645754,879740.8302147925
Species593,-0.14548026944274858,15.623456194946485,898774.6672388347
Species594,0.7089571935012473,14.149899453472072,810070.9766576599
Species595,-0.6069847585875252,15.320347265143448,1.0351005719762446e6
Species596,-0.10014962498635221,16.405988664853332,840824.4689153695
Species597,-0.14531391230987653,15.662177676477379,848314.688700984
Species598,0.08392045504996266,15.753252105895303,917484.82058764
Species599,-0.11811746632955218,14.679797782730395,803250.4377776948
Species600,0.534424799183995,16.069085313087413,747233.2950064979
Species601,-0.13816247044598584,16.407333716599684,998866.6301205293
Species602,-4.261196570642426,5.532440305004588,1.8916636306937034e6
Species603,0.992666500558533,14.710482459826142,830335.0941853644
Species604,0.32974127018511373,15.894087806484615,1.0494379642093177e6
Species605,0.029322769311373904,15.496412772042563,836569.7510245004
Species606,-0.1763359124896399,15.330893561273893,687885.8129021801
Species607,-0.2936436804132842,14.582473023946271,778241.0233394132
Species608,8.829582998587465,4.702546589573974,1.5738459202535069e7
Species609,0.13367098985797707,16.02857341203776,1.0265668271972392e6
Species610,0.09212603263744343,15.907489409851078,920066.6252899077
Species611,2.8610328331146144,12.283088921295517,1.200021061395526e6
Species612,0.7054729360492882,15.553077685500583,906813.3402973725
Species613,-0.060396812176192374,15.679893990866901,1.0817781786908074e6
Species614,-0.27576213472527267,14.914590743828091,922684.2697687525
Species615,-0.8174547134574593,15.319353412533802,929143.4100678861
Species616,0.07500632410206615,15.00678582739597,940792.3957255114
Species617,-0.02963748025181134,15.624056732059861,885919.8867836908
Species618,-0.2361677593625088,15.586709423921553,1.0233730177130147e6
Species619,-2.9434550599125147,11.991515399838642,825545.4831024247
Species620,0.5311389036637869,15.92233497528026,877059.095261936
Species621,-0.008200441817466144,15.828015963447616,810351.1551613379
Species622,-0.7512852722416209,15.327400508821556,939334.5957485882
Species623,-0.16166530356469092,15.907670160729097,954059.920460481
Species624,0.12946299912056214,15.157481771507467,744324.2008039068
Species625,5.258884179098764,9.715251804986991,2.8483476378233014e6
Species626,0.3300170946222494,15.480044715079877,931831.6142654511
Species627,3.8615521463841667,4.797787160350034,2.7191414994420945e6
Species628,-0.038804667901243844,15.487721348096244,772901.9486977966
Species629,-0.07517654946197799,15.846676054592942,957839.2829413672
Species630,-0.19918720008102658,15.993271354959758,948854.5399103044
Species631,-0.2074586458796262,14.610722788010502,779692.816312613
Species632,0.8885787266726534,14.915793927533043,914789.5489423842
Species633,-0.5361413308060194,15.55163811106893,1.0314675717683848e6
Species634,0.42797282439783924,15.369727902333832,1.105416399625309e6
Species635,0.575807660079061,15.830061917482732,908370.9439158719
Species636,-0.5810352928456719,16.098149725281647,907221.7652185804
Species637,-0.8277569220956217,14.167163608808481,905251.5543002592
Species638,-0.11307010476181202,15.477449014363296,906655.142654898
Species639,-0.474422641167443,15.3417897177322,940149.1157552822
Species640,-0.23589357442725686,14.619719452624258,754680.4125509544
Species641,-0.21160669869870521,15.064390486229689,822353.8141087246
Species642,0.10086314373111369,16.07770155902751,839924.5445325339
Species643,-0.11507493349413299,15.179010365298112,747560.2417750575
Species644,0.43319857363568987,14.544440516067835,852936.9675039432
Species645,-1.5494588071886006,13.477078119014166,1.0580920585617076e6
Species646,0.3402258596999698,15.407870005410512,903635.7710697553
Species647,-0.20178003135616635,15.855223961024997,946060.6407876816
Species648,0.27096819819904266,16.196333060535558,806595.0692426213
Species649,-0.1429922170406623,15.46515867852184,942487.6311893179
Species650,0.06686536404762153,15.782917911425598,912428.6789020635
Species651,0.04517950303522964,15.753671641231872,842695.5795906404
Species652,-0.0855160729984212,16.486476336326636,949911.3919779223
Species653,-0.23512115624084653,14.634965204218407,973071.5957582572
Species654,-0.09250828877363823,16.432069282368566,1.0505989242752553e6
Species655,-2.3443966701219643,12.168105963345532,916981.7636105483
Species656,-7.731449939126475,6.213151360335767,1.0790437083685383e7
Species657,-0.238330295497311,15.363267638285016,923498.2711911917
Species658,-0.3359918947703071,15.631296820301527,977988.6927793868
Species659,0.13151766387321567,14.934448622250304,863694.1264564224
Species660,-0.6174928143623712,15.06436987554794,923886.9760118955
Species661,0.18991822544442877,15.78214122794066,972377.4259081627
Species662,0.15974654977840982,15.690050013342198,1.01926058567965e6
Species663,-0.3451736392593179,15.496629140946638,968172.9390269213
Species664,-0.10110366386608133,16.212281652588963,923560.7033172505
Species665,-0.10028837222160197,14.955857730384958,894642.0211870262
Species666,0.3266700655943465,15.832742904965446,981361.2084169505
Species667,0.15613804568150108,16.28947844746629,890003.8111658563
Species668,0.18654058292613526,14.854834068122209,783599.5925171218
Species669,0.12400218864281322,15.491957456225489,861793.0520155972
Species670,0.02201685672600929,15.622606351057158,1.0619279597760397e6
Species671,-0.30028050244149,15.835881312146679,909278.8544101991
Species672,0.1223351670923684,15.167086712695248,864307.8799458073
Species673,0.44736523803590056,14.61661087239621,758373.250745104
Species674,0.21190036908246768,15.245807182192836,808669.0138945921
Species675,-0.055660371152095676,15.408480313543075,976332.9402859021
Species676,0.5502908445634985,15.124909403321933,787128.5394436257
Species677,0.28394534974032,15.706031740154387,849329.9716955657
Species678,-0.056129186656468065,15.566339471854963,1.0723144555801267e6
Species679,-0.5889161923819941,16.1333323746271,868748.9315880111
Species680,0.034493009136812434,15.767700069002029,1.0213467367921362e6
Species681,0.10448499098929025,15.753862384363574,1.0411026165345238e6
Species682,-0.2797962572493444,15.914714497253312,1.0439398666546085e6
Species683,0.7193173423590172,15.638368701908401,981454.8980931011
Species684,-0.2811085073346503,16.048662637999115,1.0391891290871374e6
Species685,-4.234401134794131,9.836068747876856,1.3944599385541442e6
Species686,-0.014381154749999295,16.367651161854024,906928.9795936455
Species687,-0.5291786550166432,14.64363327879677,880187.9446067004
Species688,-5.086795219129345,9.469884021877169,2.4882269967172886e6
Species689,-1.5958773334965084,13.490157558462446,923172.3698545807
Species690,-0.5200507364299407,15.317046758872777,1.0068898597706223e6
Species691,5.131037967300877,10.0043357444508,3.8812540328101874e6
Species692,0.3198495379076333,15.91233961656233,877715.7383861702
Species693,4.064168604183593,3.291317096973337,2.2627798675273457e6
Species694,-0.15313594036293998,15.6344142946482,741838.209833794
Species695,-0.31238445634666145,15.967408584802593,889618.0710088705
Species696,-1.9117449541775753,13.449528384989703,854958.6003333651
Species697,-0.0954102501043601,15.839483851271202,1.05322733046584e6
Species698,1.9554277731056942,13.716478845165367,1.1638270703778055e6
Species699,0.2576957057769559,15.44055313712324,774447.1216538922
Species700,4.20192213877722,2.517132240553248,2.4061850755428476e6
Species701,0.9661370853368201,14.169952314325085,1.1566948148386956e6
Species702,-5.643513630030981,8.663831431049765,3.0537178244048306e6
Species703,-0.041804849787581734,15.299286318469187,893554.4324898451
Species704,-0.2464211386334392,16.288195448184467,898701.291992939
Species705,-0.09491374312013692,16.19668322744745,723579.7509058393
Species706,-0.0057438424065324465,15.466656945010367,801333.5533421033
Species707,-2.739512974939088,12.365370980569084,1.1905721617392106e6
Species708,-0.17344960032692336,14.810686959363156,911597.7556628878
Species709,-0.763097364236603,15.363299553190007,816742.6777054312
Species710,0.036904586171741326,16.471163344132744,981394.9684411607
Species711,-3.6164716488273974,10.885964748239077,1.1142585906612163e6
Species712,-0.5366162489082834,15.414682883386131,996867.8232001435
Species713,-0.871217701022792,14.516352562982807,828490.3700945016
Species714,-0.8165502910277245,14.872901168887374,858707.3493028637
Species715,1.6331979929195493,13.15371641548568,833486.6829222927
Species716,-0.39666895641022165,15.190299491154164,978611.1067745262
Species717,0.5861161314430398,14.981468341650869,916886.388749234
Species718,-6.5238880818405915,7.602840765346626,5.607869284830338e6
Species719,0.9803336685567253,15.486096789151167,753410.5527927945
Species720,0.6236665312556565,15.441947836672584,776850.6416331616
Species721,-0.7209260361557849,14.052528412349245,985854.2361267861
Species722,-0.13167866964905714,15.353414130819063,938029.0149751923
Species723,-4.270103636770551,6.263902872012417,2.3115563018099014e6
Species724,0.02086812617034516,16.50317436365237,950358.7721557515
Species725,-0.27685287911885764,15.683673265914658,889661.8152426421
Species726,-4.384850810355357,2.866806650705677,2.242343864583228e6
Species727,-0.015200371898441048,15.532223052259935,850806.0206030124
Species728,0.32138093755821484,14.894674926475696,984001.3926631142
Species729,-0.9681075771200192,13.914247133171754,716392.9505192612
Species730,0.16351927569727237,15.797208260833285,1.0179959105910349e6
Species731,-0.8337135223757083,14.628046100647321,850502.7411804806
Species732,-4.269799865594676,10.37822203325145,1.1413803129763657e6
Species733,-0.3301000840379219,13.976104750828277,908429.1168133694
Species734,5.036132171694549,10.224030678945219,3.308179309172965e6
Species735,4.829112764270221,10.356677758590738,2.8591648168342877e6
Species736,-1.101321113458339,14.675252168084732,978513.573920065
Species737,0.65479325563263,14.023172288421115,796295.1993783558
Species738,0.033149017715728944,15.860513584681847,1.0133027882660141e6
Species739,-0.15201077369917665,16.45162357724458,824242.1947707804
Species740,0.1356667340363178,15.48084551735668,898315.6966298174
Species741,0.22903532399898943,15.926158076066931,786671.0158753137
Species742,-4.49026678561633,9.685886716884928,1.5284618711470526e6
Species743,-1.0160452671246818,14.862434105300693,856391.840591059
Species744,-0.15938541421212957,14.119797404000368,875795.6855411534
Species745,0.44454445705971585,15.232493293101523,950461.6621719418
Species746,-0.65740388413071,14.94768031012565,953283.2029373128
Species747,4.396434730103234,10.720263037026399,1.3944208643269576e6
Species748,-5.772128092640578,8.417799904238766,3.3897223093973794e6
Species749,-0.972607582480097,14.208656729744867,863757.6541838755
Species750,-0.2869747001227834,15.48327493539362,872770.6484562221
Species751,-4.30090185380628,15.182463597026098,3.606146647406432e7
Species752,-0.5198040711506265,15.40711495891014,1.0485750862608412e6
Species753,-0.16758875059481707,16.218406363002856,1.079732844237761e6
Species754,-0.28399010139770203,14.993057399284218,934647.5612460581
Species755,-0.2898920393644153,15.231227792787715,871757.314580949
Species756,0.3024083476740418,15.66724285835728,898728.8690476211
Species757,0.04594542057587935,15.611986105065647,971117.4753345187
Species758,-7.121181452342639,6.944411234920366,7.886120740643029e6
Species759,-4.523942072436679,2.8056019549826514,3.014142941976361e6
Species760,-0.6573566281338035,16.055040976956747,733544.7979070267
Species761,-0.009882007976166948,14.957035470820431,808857.1690047825
Species762,7.052927937674386,7.455456746387452,8.946067553750135e6
Species763,-6.206749931117286,8.020599572723492,4.99778841456361e6
Species764,-0.6619855503325536,15.674200269247544,887276.0333168149
Species765,-0.46056946037768903,15.104292745887978,868701.4429830186
Species766,-0.4250976258576357,14.713416154294542,913585.1460451224
Species767,-0.23365109054271765,15.710562697219924,1.079614862829025e6
Species768,-0.23426302643998445,15.220724994976482,970066.1042722313
Species769,-0.2915371012077188,15.44238881579374,831162.6893456884
Species770,-0.15863017597286352,15.895075909450366,992879.2041139062
Species771,-0.4083067132935094,16.32634202631033,861394.9452258168
Species772,0.42157135411408003,15.669290157038866,809453.217471338
Species773,0.3378060081101495,15.380132485076016,833710.827786688
Species774,0.18149672377204357,15.19838687436286,883116.0067466489
Species775,0.3480169667409337,14.984907773534951,826830.0290625978
Species776,-0.80064286729738,14.541163046811992,962851.3300510686
Species777,-0.4575532196326119,14.685440992891143,799955.1731809656
Species778,0.23165529633111967,16.249857056196518,1.0122454656606677e6
Species779,0.20817799804523837,16.200411293443754,1.0187751364368041e6
Species780,-0.4593090867703189,15.61800418458495,824753.1155055866
Species781,-0.2594434290497227,15.337679399497555,851702.6682157846
Species782,0.09995377570257467,15.354932625527848,1.0090273445678869e6
Species783,0.025195886492213646,15.419836529445211,889917.150290266
Species784,-0.08382565840816752,15.698105158384678,941172.3205405151
Species785,-0.1401196511985158,15.49032580541319,1.1062877697934834e6
Species786,-0.41015760195779843,15.264500685863842,986846.135163882
Species787,0.023986583799878825,15.938371099166062,879192.9998089862
Species788,-9.358486264805723,3.813474489927932,1.7189665875898253e7
Species789,0.26122351349776357,15.925302582602654,915935.3073405209
Species790,3.733289948013475,11.180768782797196,1.2464913185639533e6
Species791,-0.19405107621624898,15.450132957218118,1.074681350426225e6
Species792,3.9819779024313915,3.305503593828556,2.894254493603128e6
Species793,-0.4965532735502828,15.506939681411334,934029.7430162937
Species794,0.10218716069611221,14.961491113753933,779020.1957966626
Species795,-1.1255744931751377,14.976969163850402,1.0105018595815297e6
Species796,-0.03343494378794917,14.349779233142351,894398.2674391142
Species797,-0.7193596162670617,15.49891411253616,972342.063066674
Species798,-0.144780696705702,15.394661354094048,806674.1054334664
Species799,-0.9991875222385298,15.378442097646037,1.0159816814500764e6
Species800,-0.29515525043190266,14.711011282377957,800247.5787859012
Species801,0.4019352668368264,14.885366421554275,909869.0398723567
Species802,-0.09604164524371193,15.436125949282,974762.7569743254
Species803,-1.2644217681569598,14.320218631919625,917519.4137580052
Species804,-0.03539404468108946,16.365034483679437,716186.27165674
Species805,-0.5015275518499528,15.611187070596836,881300.6030487623
Species806,1.0225750301977792,14.486387773932583,1.0174435532476071e6
Species807,-3.3148937946149424,11.695464614996794,1.202272926168707e6
Species808,-0.08795507408549523,15.940225298813365,883300.7188591313
Species809,3.911259664627018,4.5192232026792585,2.9064931621194677e6
Species810,0.619344425554631,14.58492013308644,912802.6529837964
Species811,4.72923513040324,13.938078126978734,3.1421879116687816e7
Species812,0.12211524903707394,15.23585021508061,739798.9832569484
Species813,-0.012645846843088261,16.051737431087595,885962.9327827591
Species814,0.003653235307764939,16.53044103383868,1.109184548477184e6
Species815,-0.2718425372951678,15.11893990704991,845207.5007026627
Species816,-0.19257162311934278,16.001107840866965,869419.8962168175
Species817,-0.18408644603992552,14.236135077221459,871860.9087807313
Species818,0.06661395621624103,14.332981836387777,778080.2931336975
Species819,-0.03876247697727615,16.605442632239573,899467.0990843929
Species820,5.807344538151489,9.121024805085334,4.744706536113281e6
Species821,0.1916009638261819,14.431026772617866,953238.0896568255
Species822,-0.01185712870947346,14.870413667763888,962916.0163416443
Species823,-0.20796565116756005,15.263958451506111,836781.1690571648
Species824,-2.644605008646171,12.174898119991514,940601.3306190934
Species825,-0.04840101322582116,14.683264693202364,646170.1730305176
Species826,-0.32806777948893223,14.798666892271545,781147.399313077
Species827,-0.22552649073209657,14.556210764196745,850415.541334023
Species828,0.9849908090254913,14.683532538837653,784912.7719454343
Species829,0.2627888540444761,14.820283095353354,795275.1702506631
Species830,-0.2604459472780836,15.336327059071444,993078.3124272856
Species831,-0.9132308785397882,14.619624307237356,857524.5886100831
Species832,-0.17885908514355991,16.080542968565144,1.042553079754838e6
Species833,-0.2854744950988193,15.838725014983174,837681.0506379243
Species834,-0.670700577643082,15.479837869990506,841760.8852918012
Species835,-0.025805360366151615,15.559736296365516,940851.2901897549
Species836,0.208156772761057,15.3627904365497,1.0047256149397797e6
Species837,1.4400912141815283,14.673154269385156,728326.3494457937
Species838,-5.756855918830144,11.243616069745258,2.8719912483608454e7
Species839,-0.8470032947148591,15.312147091221567,939154.8362757488
Species840,-0.2230462945821606,14.528820639252016,905115.6698642309
Species841,0.11896469173475759,15.624616889085772,816905.7518664342
Species842,9.690434851625552,4.437746858004618,6.089311725851357e7
Species843,-1.9557603484014767,13.916825865235344,985165.7978093022
Species844,0.13779479015193652,15.969354921334709,963379.0492938751
Species845,0.23464570668168536,16.17089574555323,1.0868039111004528e6
Species846,0.25693081302326054,15.216066836860417,948151.0734569741
Species847,4.8850666032744074,10.305668028372153,2.884430567261923e6
Species848,-0.24720915061688226,15.569098207881721,1.0291947082602988e6
Species849,0.21357652882260933,16.204372729378292,990946.7803564079
Species850,0.07195195788865026,14.045617297711585,713895.285471099
Species851,-0.36914661031337653,15.57698381016904,780918.6147776884
Species852,-5.519699944572979,8.704951025708583,2.936617817152528e6
Species853,0.17239485943455865,15.05543468440785,793848.5667920545
Species854,7.983638859945032,6.460429167784901,2.0389409522176497e7
Species855,-0.2778552953540461,14.745341572616061,819787.5628231895
Species856,0.10743397579705362,15.228985923476698,1.0175538469359906e6
Species857,-0.14953426292961597,16.272202932433146,849992.0633995691
Species858,0.40303590517201576,16.4426067552647,831494.8789972941
Species859,-0.6060503272588542,16.15808853342695,963215.6406006705
Species860,0.04762869916646678,16.037583606231873,973447.2002740087
Species861,-0.035391960273395286,15.964668022721469,1.0419127364159306e6
Species862,0.745287594039272,15.018948300911939,908502.2619302168
Species863,-0.40948937663694884,14.194966017309891,806726.5940242549
Species864,-0.022634870740781018,15.85465702908001,969928.0888966599
Species865,5.778982777261068,8.93952348392694,3.6022364356518565e6
Species866,0.12115318015678278,15.617740248799972,845870.882239505
Species867,-0.20392733089719287,15.776295571891369,1.0164323817424151e6
Species868,-4.129500154458546,10.468932985969788,1.4030581828081224e6
Species869,-0.38798590052769333,15.536053800464678,764630.4858766968
Species870,0.12918032141187102,14.68343339362092,885574.2372821373
Species871,6.115162169848957,9.038573897992,8.353878518609967e6
Species872,-0.7234495940094197,14.905652441282703,729764.7859134035
Species873,0.2354567921820806,15.079167009463525,927782.4145724159
Species874,-0.22821075631371882,16.47788316097654,847202.6789075262
Species875,-0.2829222683393008,15.427703041928662,926008.9236555493
Species876,-0.3446883632754253,15.33534206885113,794356.0503680684
Species877,0.5304936998747374,15.37364621215854,965325.3254771582
Species878,-0.04069703133776897,15.630937426840427,822074.419358397
Species879,0.275252062398876,15.00571523685078,760947.7936191797
Species880,-0.2254292348823722,15.325705474546055,870258.3177163207
Species881,-3.8025881796612406,10.941833549368205,1.3861096997201897e6
Species882,3.6027494817351107,4.746512518307718,2.273553376654652e6
Species883,0.031883117962804616,15.883907115411901,854962.8615870536
Species884,-0.1586294107626816,16.219035902817,948376.030922412
Species885,0.1807945722017867,14.325277543962637,1.0645111913354306e6
Species886,0.08389043546503494,16.250268529352585,982743.2924479608
Species887,0.04524849082759584,15.989526753244004,995646.525819691
Species888,0.03445071195722621,15.838702359380848,868804.624653699
Species889,0.36491275863895123,15.264491767651263,979600.2715538847
Species890,-0.16623692979435603,15.998964753328195,813932.0121063585
Species891,0.14072533438778637,15.546372622617016,882785.4310180442
Species892,0.343046630748236,15.855156925435583,750077.3603665419
Species893,0.18780904503100215,16.427111869108632,851491.3772013357
Species894,-0.21416992859938316,15.360273702108831,861264.359546171
Species895,-0.5217660738273661,15.790850882168304,945174.9011679925
Species896,0.2592848265080945,16.127580193569504,1.008965718132993e6
Species897,-0.2283398846692196,15.260890017199229,981406.4092581884
Species898,0.7497646175820537,14.638715607450994,946436.6686593364
Species899,3.9215797768091822,3.9204277090646324,2.094411636599182e6
Species900,3.927601948510156,3.91013130132947,3.0060406382864336e6
Species901,-0.426379904108207,15.296032895340598,851980.2110737044
Species902,-0.31927617047204154,14.95741751709094,646551.9170179137
Species903,-1.042884487663373,14.785810497934662,804816.5775929493
Species904,-1.4227904226680945,14.129687274461176,933889.1656009819
Species905,-0.24912319695586085,15.990774616418037,807895.1995432919
Species906,0.7894390659735845,14.657519084675219,1.0081056995467979e6
Species907,-0.2977634523331026,15.528016766975838,830248.6174914098
Species908,3.953345309457668,5.709539264010251,2.694872433744937e6
Species909,-0.19082177903822728,14.908662306332594,925139.4411092189
Species910,0.20421371401317262,16.110733964705258,837620.831566331
Species911,0.25529635964269537,15.914304476243462,995286.1263594915
Species912,-0.17024889438146162,15.702805210075994,947164.1182262206
Species913,-0.3363181939588844,15.767328803503833,990255.9961032239
Species914,-0.025857387748600337,14.772501321388873,902137.4187481189
Species915,0.11127989797557497,16.61772597911277,895928.3640257209
Species916,-0.8414230286717563,14.614956203394536,729201.8336386422
Species917,0.28212847723794865,15.57237956965963,822307.4301043436
Species918,0.04858401695334662,14.710437665286685,935716.1056956719
Species919,-0.3890655234719433,16.410656304607862,849919.7512155119
Species920,-0.6680597457091682,14.995014967581023,1.057110997839799e6
Species921,-0.03774379188043914,15.127993553755822,883289.6931593152
Species922,-2.8260294839242954,12.13005891413004,1.051731296719565e6
Species923,-0.7768648219479306,14.291606847053398,811254.1832420407
Species924,0.004020315790871044,15.954131591934805,821188.2870992642
Species925,5.908306250728338,9.220483028817306,7.030200323622937e6
Species926,-4.732658462293952,9.626747445000133,1.145536770818252e6
Species927,-0.3323371090700175,15.25137928412032,908730.2379014682
Species928,-2.959392238317219,12.113366498886704,1.0210951718393413e6
