Cαβ,Cαabsβ,Cαγ,Cαℭ,V,σ
-0.0003628699564074287,-0.2837098217014275,0.6149034217800758,-0.02210172958869265,3801.9984055351492,7639.342804108969
-0.05932867180083648,-0.4628864770284711,0.41336645483060236,-0.1101140366587262,35.38305569915247,204.86233355398258
-0.006568683100849982,-0.3313711975362215,0.5957234114780009,-0.04389201720892107,836.7948608189591,2027.6820207226779
0.0544570457908991,-0.20034406108775402,0.332569278726818,-0.0349989785640865,38.576275060427236,83.15764574641754
-0.0002322640014072655,-0.11953366588539134,0.06138193868933642,-0.045787371266379495,717493.5013982124,533115.4153857327
-0.00021097784710750905,-0.15933026467660602,-0.006481239193534245,-0.06660861881471727,1.1626853533998253e6,984927.7357355887
-0.028688896336910127,-0.16583305377532373,0.4583389461590037,-0.003927797270623543,94779.76514199447,99774.50456124461
-0.0004081028239588847,-0.2302502412500963,0.5655547565620229,-0.004671551477520349,3977.151553121817,7587.747392026092
0.011773780815479197,-0.2300923132285741,0.5807163081332817,-0.03686561697705805,17125.50288509024,28243.14088425455
0.002757053619780412,-0.12019391628705427,0.2867503169618692,-0.018781394254565605,211946.0448191913,190303.7154441979
-0.007904848622805377,-0.16335257915086163,0.4661694163225435,-0.008325063539625383,64100.06085699741,78077.69038512216
0.11085853433941105,-0.1831076051684458,0.42776251460260334,0.02942052656793168,32.360330593662624,49.02515227158182
0.010646604243513701,-0.413175888621348,0.5515623542963518,-0.09256061049625765,256.2353374118192,897.4437910089395
0.01240581589723815,-0.29595825548355575,0.6198712327450121,-0.044673939852648656,16671.282848784194,29964.297391034088
-0.03199621654137507,-0.4411793518219436,0.5079713603400743,-0.10092907567525371,81.24301746989411,359.31299344765665
-0.011702858040827263,-0.3822809769924906,0.6109702860831729,-0.06678669954418498,586.0440135786876,1511.2604297550547
0.022937184042368615,-0.2360939799941116,0.6152574726178316,0.0758917204215431,17.512852005744826,26.035895131372303
0.007200020233596677,-0.336363869753667,0.6296213817154835,-0.016631624233934314,675.0954854589704,1565.8760646308613
-0.017066776434054232,-0.28990516529479576,0.5925738365526323,-0.038195122127518466,23180.70871544343,37617.47824451503
0.021327521224294876,-0.40308199111101956,0.5150343140251374,-0.11309651171036601,178.8763548471136,725.4232907756835
-0.005893674343770606,-0.2031225350234105,0.5877243235705434,0.0058314105807236475,4207.17481239208,7461.181376241932
-0.006563612795372051,-0.21814473841746757,0.5633015178595531,0.0028078783526612554,21047.79982398898,33188.18774201974
0.0001859833784732522,-0.1205850612186622,0.43364988699084545,0.005358380719098725,124304.2815993346,116513.06773432564
-0.0027536408413111604,-0.30333616550054915,0.5835764564150516,-0.0438957809315133,712.5508917433867,1666.599273402792
-0.058808415017419076,-0.25117587181684997,0.613179057252662,0.04060625551305263,44.76157064058262,64.14199277162031
0.01083952448221873,-0.2098256008326203,0.5772437261027696,-0.0016151146269350889,5873.164018333565,9918.910477704248
-0.027716334803293885,-0.43965046902229316,0.61157602324749,-0.08901187357334842,537.8358676228696,1637.4384968459353
0.008054360864799952,-0.10884923074024604,0.5632050312824632,0.056086638255538473,28120.031718271483,34010.13049555079
-0.16439621449559885,-0.35184087834870703,0.4645851516528144,-0.08795674399185649,92.49654762133582,250.181707249747
-0.0075105081298434285,-0.2665971630276723,0.6136325599087712,-0.014801209617389585,20708.811262208674,36508.73729904355
-0.07311730107386345,-0.40155449198934723,0.5798691634060924,-0.0015129813534703153,8.29297552107213,21.757428419112525
0.023896794789532664,-0.438347593189251,0.5265815756849249,-0.11306519690547459,141.76745409225583,585.1821961992483
0.13228328815109386,-0.354247581736394,0.4444129212824962,-0.07108452587084794,109.40171153729868,340.71340465904086
0.03801536217900486,-0.3409148298133262,0.571193875550297,-0.03864661678691129,640.8221887003408,1675.048665715971
0.0006101832279808558,-0.0695593703436468,0.24642557698531872,-0.010615186520562422,396912.6305424187,264718.9641987029
-0.02961351807467782,-0.24902121948136055,0.6250376700165925,0.01579787271257114,13883.890557099554,22872.168556674824
0.049807082108870734,-0.4828351366576202,0.5799306915928515,-0.12388140362384152,273.7509308250322,1034.3621009705412
0.015008345321732935,-0.26273325274503107,0.5914256501179751,-0.019486141475423182,5111.921281239943,9717.285442477089
0.006749003749530831,-0.28093604909678505,0.600918858373501,-0.012088534086247176,1939.0283256388727,4336.161067741098
-0.13874595177455706,-0.4286586283964635,0.40052296712629293,-0.13338272681948038,93.13404118178619,426.2816090475154
-0.09558090417187093,-0.46684702190853955,0.46389267095288655,-0.13650810533258048,86.27761799924447,427.99110894816687
0.0659932528519257,-0.3761150182041037,0.4910832518806959,-0.07469315244022394,165.57164623750117,616.0719720342222
-0.005359188037610943,-0.42823766712857814,0.6188990501094838,-0.09606655267234174,593.5019855394477,1700.5760029181686
-0.011199237103143439,-0.41646786753579007,0.5841389376642029,-0.0930061698219375,223.53268899393038,718.6609473244732
0.006280568149983278,-0.15362179749610452,0.5654851951681313,0.01926345412570813,10116.179149734578,13921.98251658205
0.00384619592264618,-0.22480996590906357,0.5862567807163429,0.010652635698183555,11270.424558358975,19435.613764846974
0.0006233550168018207,-0.1586199180239067,0.10070760510707086,-0.05954882216159527,316570.5263812738,321724.686315043
0.016111835550525172,-0.4564622547146913,0.5535266342301663,-0.08941518862013867,114.51610839161845,449.38771014668606
-0.0014039267342112513,-0.1124474649102291,0.074911652873489,-0.04545916399152362,548141.2503082274,461510.86278380215
-0.1296547478812017,-0.2774928377485181,0.3999652472601336,-0.06434418405015352,75.81114575317255,170.05008134312874
0.000624621770637746,-0.2263076140185723,0.6187316061817736,-0.009617767715881267,13408.229732201416,21617.606814142684
-0.0013533306186482206,-0.2428193520512837,0.6037340217811995,-0.006511530239283176,2779.839601975439,5043.26174963204
-0.0009672891065336267,-0.19482619533669338,0.3066985417655426,-0.06043157228507161,153812.20292269334,166298.0303999276
-0.004620648006743738,-0.23994904598509312,0.5962963314409301,-0.004047409353037389,3396.1886646097487,6163.671602311821
-0.008794225422050422,-0.3364779774794889,0.6350580565070043,-0.001787604551636251,1600.7667270584675,3682.905136975238
-0.15522336722767613,-0.41090608432662135,0.42022474316655906,-0.11688778547379958,65.88210867010824,254.46046968198362
-0.0039456166101700845,-0.16780105537461532,0.5674787117943875,0.024577391641916316,9336.246927967315,14523.22603894856
0.021297568548666056,-0.25821402369383767,0.588144771088179,-0.020386321719340593,6818.675137625975,12934.478180651737
0.027874605736691285,-0.1665233721806135,0.4969380767903082,0.06335484775694822,18.807645763433896,26.418628079182188
-0.006286778358272399,-0.15841405911518458,0.5444404018982797,0.00902988680943332,56410.8620128044,67971.0700830602
0.0006654011522034097,-0.3548659713309328,0.6203357813244463,-0.05161967660142137,257.4369832096683,619.6995057569322
-0.0020585136806119224,-0.13192822279317104,0.20326339066463012,-0.041932194055080606,324437.3920403461,299688.69375957275
0.00242388597132162,-0.2901041024330231,0.5887113267681132,-0.01066714538364756,1369.9014215173977,3082.8343295234454
0.02076097880487355,-0.21358350130173212,0.6043981816179539,-0.0046153503800745585,7473.032946265702,12530.539370557097
-0.004328812387660286,-0.0869182875249627,0.22635873308334548,-0.013234418348948247,288402.68044192134,205731.45229514537
0.0005209269172800361,-0.284342466984137,0.6333313556416812,-0.02058125535051307,4095.5168001524585,7838.763917677103
0.08437942518920954,-0.17263926409328997,0.4130938722458838,0.017654334640454152,51.96331197706356,84.92216351714126
0.14170708816269903,-0.44463327345875936,0.38858124662716115,-0.13532278306105408,58.071808137351496,280.14309447685764
0.0015302221087563957,-0.3931280871953497,0.5657439908119111,-0.08038671107944659,189.70835042559034,617.2481189503426
0.022002862783878085,-0.2634178468435353,0.49920433525305163,-0.028964802866054237,43555.09691134767,63995.522533558105
5.201269098727606e-5,-0.3371130930889835,0.6341071574145926,-0.03901685872645484,1294.0100120463633,2865.2010793563504
-0.08475498013199442,-0.4386650632711104,0.5470533135447991,-0.10362352202117235,224.13636945449585,863.0892613658256
-0.007849143146313338,-0.17569898196930406,0.29143130572947495,-0.051395578572879026,137419.65467074624,140545.16320922514
0.025129955358130715,-0.3369195191014027,0.6308784689595109,-0.020745736333998503,1277.0383135782126,2952.773781560788
0.0002094380380231985,-0.1618680345725054,0.06960840562580621,-0.0650244332458871,708614.3631132406,710558.9158312975
0.3243203986759253,-0.43904148389013775,0.37958748779342183,-0.11589273282167321,37.3773021100228,89.03496787756981
-0.01289984279600993,-0.06997915885921223,0.11892471398873435,-0.026103152741766823,690046.4574009177,437531.9774385748
-0.010348359152572716,-0.5028855153631662,0.524490644867721,-0.1548948645818111,67.43698509180908,312.6543830853518
-0.006626187022336873,-0.3199454716593269,0.6091100410917396,-0.01854017501071087,1340.863039528988,3070.1680320395167
-0.00329830430549314,-0.14273550785484312,0.1882328605115896,-0.03622559504262065,480166.20442210435,395196.91447976796
-0.09209994030416643,-0.44856825589478594,0.4879423374516241,-0.10366577517815988,136.92333975762438,588.8222157484643
-0.019468484913301796,-0.3031890013097617,0.6158085831594742,0.0029692414730721818,2283.724370887864,4964.597818175082
-0.009272853498612763,-0.32322742936732607,0.6071488139354086,-0.03082080262545571,504.55606045739904,1144.572494556027
-0.01503541144159552,-0.18830100945144146,0.3457729898087452,-0.051141837396489545,148440.23792633516,143609.84879521377
-0.0005360236110030524,-0.10426167525350558,0.03669031208896637,-0.04227024338603328,956395.5498422399,807375.0520525804
0.002735465242484962,-0.14294326377984362,0.3911384841948867,-0.02205552379708992,90153.33818918589,87370.58974881518
0.006968848287187184,-0.12161133316987037,0.1644127730583948,-0.04172134005889082,461763.49747350084,348440.76757868263
0.15163160413518437,-0.36786974057561767,0.4585295826797377,-0.08834836395234517,98.531404314192,291.70615364044494
0.0002373909728921485,-0.35761628862217537,0.5930944359652094,-0.0639626479390054,516.9452661533314,1285.8472127379193
0.011208671918007498,-0.060295980648905075,0.49621639257467065,0.08611702249957072,56.31402959791277,57.4396882103294
-0.004781539328737197,-0.25797731470867746,0.6165593632353794,-0.008798153847679156,3452.071380964321,6309.825907224841
-0.022097414359835338,-0.44931048532118545,0.43030350772233916,-0.15247511759864144,66.95440102877564,338.7366954015088
-0.013381438091759252,-0.2324375293520688,0.5915771907919486,0.004418468862461991,8536.502637217842,14924.036474849985
-0.011446052035533071,-0.21748462305127128,0.5965510934644211,-0.006676783541359645,33043.27786909668,45148.252230928534
-0.004578069895230194,-0.09628109905287517,0.35561869759895676,-0.009773669043931578,185445.22761392206,154423.3012190339
0.05105142638901631,-0.20857316946853835,0.4609246858843026,-0.011404342246684365,35.549340301621505,64.67209804625483
0.0066030681658086916,-0.4443460115242556,0.5679309830258263,-0.09333418253461354,174.59642940765497,615.8412356037447
-0.006995681532814948,-0.13394640987634154,0.028987805852484463,-0.054751124619392896,1.0081648462057187e6,855098.5597056173
0.00797525785235192,-0.252861484677115,0.5857079245380916,-0.00182418357579621,16306.257519002544,29088.958668442847
-0.002860362717823978,-0.27194814002633166,0.6237527223217109,0.011952341487555956,2614.7135758822196,5268.440576646219
0.0033329770731289404,-0.44144028797201806,0.5620760042536382,-0.11676110254410163,151.92039610624303,517.4074956303343
-0.008150610809851213,-0.2887767675169608,0.5808910499474557,-0.03823941704093472,10723.946192270701,21101.819608617396
0.019375218632559407,-0.2714599355562557,0.5770755858760775,-0.04248116729902009,10478.241339763505,19841.704775647413
0.015480996227680432,-0.13988304682294864,0.41964250884561355,-0.0156670326667361,79733.52466530274,83642.94061111916
0.02314899554474157,-0.15488528841347102,0.5472245556250884,0.06458497564879796,38.82609876286771,48.01622595704956
-0.002251220747649212,-0.13886069496134326,0.023686083502467384,-0.05437690988050178,878956.9221660178,693063.4394108613
-0.0082841797443012,-0.21898203994174328,0.30290577352305126,-0.07457284200643988,150040.12302983037,168287.87405344538
0.01510682404520248,-0.44028485259438693,0.5791741879665242,-0.11875641077199164,124.13206669678758,433.3453918688617
-4.040864862110531e-5,-0.150514609299409,-0.03603284278267548,-0.06012804688805913,1.9084254009296666e6,1.4209207178401318e6
