x,time
-0.6144604817850925,1.0
0.029873708355653353,1.0
2.3619341778677834,1.0
0.29706911023988325,1.0
-1.873808957245169,1.0
0.11855452483197808,1.0
-0.08815291763346736,1.0
1.7562610274875516,1.0
0.05763115150312699,1.0
0.11493737108934994,1.0
-1.2068515421005797,1.0
-0.22649843002467232,1.0
-0.7551940895394336,1.0
1.5796698383127246,1.0
2.167606824935448,1.0
0.012400303806530455,1.0
0.9619100301703593,1.0
0.3870860364833047,1.0
-0.36148499467940076,1.0
0.5315713994477349,1.0
-0.5629766357446913,1.0
1.1314931667519466,1.0
1.323328174190969,1.0
0.8530295788002651,1.0
-1.6992116122466168,1.0
-1.3448649338010334,1.0
-0.2968825795586475,1.0
0.7987665591491305,1.0
-0.12231471151187574,1.0
-0.9695888963752939,1.0
-0.3567792926982721,1.0
-1.2584953358023188,1.0
1.7577658844224764,1.0
-0.006558414836359584,1.0
-0.9782715255816687,1.0
2.580765193580537,1.0
-0.3433765211968174,1.0
-0.017303276529963642,1.0
0.25904607975969185,1.0
0.09127674920596185,1.0
0.3009222133645483,1.0
-0.41362120546432235,1.0
-0.6216917448520073,1.0
-2.042395278841495,1.0
-0.16396217914229944,1.0
-0.3891341666481196,1.0
-0.8376522597438522,1.0
0.021924828679647457,1.0
0.3771603969214136,1.0
0.02629909428386134,1.0
0.435326870475385,1.0
-0.006248293513847987,1.0
-1.2911554722419023,1.0
0.26717309759691954,1.0
0.8537633109811353,1.0
-1.143775540048221,1.0
-0.660461960950474,1.0
-0.2560369305853734,1.0
-1.2881407609738829,1.0
1.1020672360947215,1.0
-0.30977274567129764,1.0
-0.595451777208535,1.0
0.5156582925222203,1.0
0.9929208720893636,1.0
1.3788000654264423,1.0
0.48384342799938723,1.0
2.1937840079797075,1.0
0.01808428202192456,1.0
0.2798285570323924,1.0
1.1505384610494687,1.0
-0.5793437954261842,1.0
-1.3114842451956852,1.0
-0.877841013265489,1.0
-0.043624336933168154,1.0
-0.30311149249452857,1.0
1.2991227919587107,1.0
-0.2870089075725726,1.0
0.4041151870817902,1.0
0.379610716756558,1.0
-0.9094582073934843,1.0
1.836679124169805,1.0
1.6085925072521159,1.0
-0.6724932354579947,1.0
0.6126741655574163,1.0
0.8312050458948919,1.0
-0.9631872839853491,1.0
-0.4366384186432226,1.0
-0.7043133128889572,1.0
-0.23195870394412607,1.0
0.1454358528328451,1.0
0.5875161219605253,1.0
-0.44216259462228263,1.0
0.6047065158623319,1.0
2.115424552090377,1.0
1.0231777126658816,1.0
-0.1963315953120231,1.0
0.8561284482808412,1.0
-0.9632320152177176,1.0
1.8753282840156709,1.0
0.1954560816032316,1.0
0.6171947762478297,1.0
-0.5134967529972138,1.0
-0.14874463527601114,1.0
0.3714617646231038,1.0
1.3019091252127724,1.0
0.8981931403945325,1.0
-1.035106262566149,1.0
0.058335858431905314,1.0
-0.04657382060071566,1.0
0.9536402455445652,1.0
0.0800206216818356,1.0
-0.008564656760169154,1.0
0.9143151984838813,1.0
-0.09697169002560976,1.0
-0.39841282201745887,1.0
0.7377491717850088,1.0
-0.48884314666940604,1.0
-1.6431406162826174,1.0
0.3052864920419111,1.0
2.3528555314341024,1.0
-0.4546089987205756,1.0
-1.0060720095530005,1.0
0.7146561294953919,1.0
1.1413475327338458,1.0
-0.25988085549767775,1.0
2.20781461475038,1.0
-1.089298115013903,1.0
0.44211605961343303,1.0
1.3207665208321397,1.0
0.07932994106479395,1.0
-0.49675753293694885,1.0
1.3674691756211261,1.0
-1.5252032746625797,1.0
-0.905912721518143,1.0
0.1211269713846641,1.0
-1.3359654175128415,1.0
2.3021816557079187,1.0
0.2890718609526313,1.0
0.45865896864552036,1.0
1.6418706815670632,1.0
-1.0012987674044846,1.0
-2.1516590280035133,1.0
-0.9970617955155592,1.0
-1.5410542295010403,1.0
1.0183524314341408,1.0
-0.4708630459835618,1.0
1.4949969631732418,1.0
1.9766430194001423,1.0
-0.6194132978890732,1.0
-1.4051839317382058,1.0
1.466260616452992,1.0
-0.7413015779503754,1.0
0.5642193025691322,1.0
-0.384385035457672,1.0
1.3607437095971051,1.0
-0.19133732787289842,1.0
-1.0732030487841453,1.0
-0.2587972047356404,1.0
0.6695040016070106,1.0
-0.13322756527447793,1.0
0.6645546068319524,1.0
-0.6702252433646319,1.0
0.9869074688248882,1.0
-0.4134130393869551,1.0
1.1077988149803073,1.0
-0.7366052135913483,1.0
0.9320029954526433,1.0
1.2088265595132428,1.0
0.7062783434105175,1.0
0.41909546548927334,1.0
0.2514348268856905,1.0
1.1664955437679851,1.0
1.7752860663314443,1.0
-2.126508135470043,1.0
-0.32089783752753726,1.0
-0.8944445638892059,1.0
-0.5277814163190163,1.0
-0.21121564683916086,1.0
0.7447337661341492,1.0
1.4941873493757818,1.0
0.004979286357799956,1.0
1.7967049418600451,1.0
-0.40822084600292863,1.0
0.23043821050961333,1.0
-0.45603061738084283,1.0
-0.13482181788719386,1.0
0.9530527224909388,1.0
0.6054425589938668,1.0
1.1953152185712888,1.0
-0.957018416255806,1.0
1.4649946152410378,1.0
1.6374391504405765,1.0
-0.5505085489156949,1.0
-0.31418012068022577,1.0
0.42593837288465236,1.0
0.229454791021292,1.0
1.2812342742432672,1.0
0.999434254734184,1.0
-0.39333024268446903,1.0
-1.806908068406412,1.0
0.8361934782321783,1.0
0.6660762436294523,1.0
1.171226363313944,1.0
1.385568409423279,1.0
0.0015736761887747489,1.0
0.7082709536393785,1.0
0.7356983167006793,1.0
0.20268936974344803,1.0
-1.008726536717908,1.0
0.7912210071358298,1.0
-0.01982085944882278,1.0
-0.0711724917663817,1.0
-1.2275580593782385,1.0
-0.032758679244235214,1.0
1.7185519054984935,1.0
-0.5711563373719354,1.0
0.6860320868234147,1.0
-0.17073503302683252,1.0
0.704290171852293,1.0
0.39935188326391824,1.0
-2.3421714311098163,1.0
-0.543202285908671,1.0
1.5481176242246033,1.0
1.670099631511523,1.0
0.4162396434613944,1.0
1.5598975279292775,1.0
0.35420998197065945,1.0
-1.763860259907853,1.0
-1.0015868005971285,1.0
2.686637874626848,1.0
0.5390331435862147,1.0
1.6749014658219763,1.0
-1.1203211886713222,1.0
-0.2838108500672538,1.0
-0.43031335539358617,1.0
-0.3066225451271284,1.0
-0.12501134034924308,1.0
-0.9790284935725291,1.0
-0.2211257352747899,1.0
0.2888354341586212,1.0
-0.2156911823093355,1.0
-0.24209269291151286,1.0
0.19554012712734145,1.0
0.48574760498304626,1.0
-0.5163764471618207,1.0
0.34905421612880383,1.0
1.0419019245401362,1.0
0.9977074483934332,1.0
1.2788520518594446,1.0
0.8346604655200343,1.0
0.8265647722063195,1.0
0.4786395260877997,1.0
0.9124927281002665,1.0
0.15801397587870572,1.0
-0.6842470159550276,1.0
-1.4794505791228014,1.0
0.8384144124566307,1.0
-0.6167562002476216,1.0
1.724301163237772,1.0
0.031869115309742936,1.0
-1.5670479080678108,1.0
2.043010881456378,1.0
-1.0258749556012645,1.0
-0.579109139244036,1.0
-1.43897269662852,1.0
0.7739922217571817,1.0
1.3602326766826887,1.0
0.33493707101918024,1.0
-1.1369673843324568,1.0
-0.5800848242043681,1.0
-2.9640180184052465,1.0
1.3555476107130366,1.0
1.2870485962889158,1.0
2.0264674244606318,1.0
-1.2013214792097602,1.0
0.3654536221816436,1.0
1.106169293103116,1.0
0.7202002419325413,1.0
0.6573061267098967,1.0
-0.4541816731868433,1.0
-3.3487399852934767,1.0
-1.064472086151618,1.0
1.49561967274128,1.0
0.9043534505366291,1.0
-0.8395617487109288,1.0
-0.626498064072212,1.0
0.6286146232228448,1.0
-2.315355462203445,1.0
0.4445102146766765,1.0
0.07704009283208105,1.0
-1.422614734348913,1.0
1.1060563272485597,1.0
-0.5952473513622885,1.0
-1.3223729591918316,1.0
1.6192411845818835,1.0
0.4504726823181842,1.0
-0.8863937935045221,1.0
1.2357986075902807,1.0
-0.6706392572402913,1.0
-1.1418809098853682,1.0
-0.15073565481741674,1.0
0.18080173394074048,1.0
0.20292250177426754,1.0
-0.8651049444004901,1.0
-1.3487597325541891,1.0
-0.05784181193977335,1.0
0.4912669620764981,1.0
-1.6442322919638528,1.0
0.948041732443214,1.0
1.315717283382874,1.0
-1.3917324543344511,1.0
0.5920934391689859,1.0
0.36181414057754885,1.0
-0.842734580767135,1.0
0.4670832083705598,1.0
-0.8591086082541324,1.0
0.030516262340192894,1.0
1.0373085462554745,1.0
-0.4452645566807325,1.0
-0.4610985249454417,1.0
0.042618089704193486,1.0
-0.47671173577071196,1.0
-0.6100550081408798,1.0
0.38600861146028803,1.0
-0.697530622680999,1.0
0.1005055024275716,1.0
-1.1858991105496681,1.0
-0.5784687385670017,1.0
-0.7965853727694464,1.0
1.7838700265114906,1.0
-0.755102109634816,1.0
1.1647983956841168,1.0
0.8658620823151512,1.0
-0.8195410436977726,1.0
-0.5129082847031896,1.0
0.4596183842314571,1.0
-1.1144485636305694,1.0
-0.6057815195764276,1.0
-0.6720136268069364,1.0
2.0960845859074997,1.0
0.8824899429032333,1.0
-0.049859791082644614,1.0
-0.8361718710766085,1.0
0.7021182156204582,1.0
0.06327116107445013,1.0
2.845491477199732,1.0
0.8467431866086287,1.0
1.801907308707434,1.0
-0.13170965043613678,1.0
-0.8365926031025853,1.0
0.1612198459883109,1.0
-0.7977201924687188,1.0
0.8063638571720069,1.0
-0.8940552265039261,1.0
0.411895046731109,1.0
-0.3554335039685328,1.0
-0.8811255132221536,1.0
0.5534159881123374,1.0
0.35211496295232886,1.0
-0.4128444663589387,1.0
1.4505902527838517,1.0
-1.7981180431336374,1.0
-1.9185807650548963,1.0
0.41741834171167136,1.0
-0.08604623724005073,1.0
0.7779257350037321,1.0
0.2978541024294118,1.0
0.46475186011836545,1.0
0.717079871562131,1.0
0.24743376049473637,1.0
-0.9628893104508315,1.0
-0.512375657899084,1.0
-0.9382687538806521,1.0
0.18516870358851323,1.0
1.3075562782071801,1.0
-0.5164420595413227,1.0
-0.4902037810381038,1.0
1.445728373323305,1.0
1.3151416788101882,1.0
2.0577241406344844,1.0
0.24800907165018243,1.0
-0.35648645698087056,1.0
-1.7720437050639546,1.0
0.4953159808183346,1.0
1.2359689981120114,1.0
-0.5898685119665583,1.0
-1.2159802790501022,1.0
-0.13382567753572647,1.0
1.76866971670357,1.0
0.6581431467271757,1.0
0.0452667033033755,1.0
-2.406404294229915,1.0
0.6129141911940549,1.0
-0.12185884118719088,1.0
-0.9617114366880195,1.0
-0.8651881358404451,1.0
-0.42773136921856547,1.0
0.40541938254165494,1.0
-0.00632571786125187,1.0
0.14254147684871724,1.0
0.4114079189915602,1.0
2.0062183173436305,1.0
0.3511803673055303,1.0
-0.24978718920222975,1.0
-0.06144253593015651,1.0
-1.2355277179532005,1.0
-0.23899345372752895,1.0
0.6454094142651833,1.0
-1.1057505384811679,1.0
0.175047781690462,1.0
1.2709210763998342,1.0
-0.8354111302998729,1.0
-0.7101836472787932,1.0
-1.5388027241509334,1.0
0.0026980041076679765,1.0
-1.654537215933898,1.0
-1.258961898627112,1.0
-1.4001266066195448,1.0
-0.9343709543037136,1.0
-0.11525899042699435,1.0
0.17142741562038266,1.0
0.3518748953685273,1.0
0.5859978005130753,1.0
-0.4393306177194317,1.0
1.5727101143123436,1.0
1.407811689247106,1.0
0.49519181163376946,1.0
0.196961499683385,1.0
-0.8681398562561288,1.0
-1.6617672561185242,1.0
0.7737805768123719,1.0
1.7887130210300015,1.0
0.24688542140926564,1.0
0.055512163132398214,1.0
0.12677736073110535,1.0
-1.7820789411288058,1.0
-0.3103526049261172,1.0
0.10892921838916901,1.0
-0.886623251900595,1.0
1.8129960976098272,1.0
0.4611360591053602,1.0
1.5996772533576251,1.0
-0.19190332405956123,1.0
0.9097136856131388,1.0
0.7205696997212866,1.0
0.1378234792115856,1.0
1.036089280203135,1.0
-1.2462056785740199,1.0
-1.6570054121230045,1.0
1.021306731153507,1.0
-0.2470193861341669,1.0
0.6812700133223637,1.0
1.9421590846340115,1.0
-0.8575180975989726,1.0
-0.11294758986017674,1.0
2.6358169554123703,1.0
-0.42663294225623577,1.0
-0.5381290699008905,1.0
-0.9567745573108133,1.0
0.28646130536994713,1.0
-0.14111856289001373,1.0
-1.9633427294295258,1.0
0.5863677125930786,1.0
-1.492418851390983,1.0
0.2743466402349648,1.0
-0.5629158597394452,1.0
1.5145894861470415,1.0
-0.42543021014365456,1.0
-0.002175035307160525,1.0
0.5716821643218214,1.0
-0.18020960139999243,1.0
0.9598796821512834,1.0
0.0835605927691133,1.0
-1.7185005140375462,1.0
1.665658266739902,1.0
1.3942534999839422,1.0
0.4809438284204383,1.0
0.5440829283935856,1.0
1.3041576341267884,1.0
-1.0339547313385904,1.0
-0.9463984409238648,1.0
-0.06348643236838306,1.0
0.1700811341915512,1.0
-1.8678982497910825,1.0
0.5267257844492854,1.0
0.9756971968432044,1.0
1.214346067145062,1.0
1.2671539009694912,1.0
-0.02594816356320985,1.0
1.1204558858578588,1.0
0.9859020124859933,1.0
1.1861007450356744,1.0
-0.5308626658673643,1.0
